135;91609;1;26;92;422;46;68;0;0;26;92;422;46;68;21;0;
136;92266;1;28;90;491;46;76;0;2;26;92;166;46;68;35;0;
137;92940;1;28;92;491;46;76;0;0;28;92;491;46;76;39;0;
138;93633;1;28;92;491;46;76;0;0;28;92;491;46;76;23;0;
139;94325;1;27;91;431;46;71;0;1;28;92;75;46;76;17;0;
140;95035;1;30;-1;316;46;84;0;17;27;92;166;46;71;35;0;
141;95692;1;27;-1;368;46;72;0;251;30;92;316;46;84;37;0;
142;96371;1;27;92;368;46;72;0;0;27;92;368;46;72;21;0;
143;97092;1;27;-1;351;46;73;0;127;27;92;75;46;72;33;0;
144;97805;1;27;92;351;46;73;0;0;27;92;351;46;73;38;0;
145;98525;1;27;92;351;46;73;0;0;27;92;351;46;73;36;0;
146;99206;1;27;92;351;46;73;0;0;27;92;351;46;73;38;0;
147;99917;1;32;-1;379;46;84;0;62;27;92;351;46;73;37;0;
148;100576;1;35;-1;392;46;91;0;42;34;91;379;46;81;39;0;
149;101232;1;35;92;392;46;91;0;0;35;92;392;46;91;38;0;
150;101944;1;34;-1;518;46;89;0;26;35;92;392;46;91;41;0;
151;102644;1;34;92;518;46;89;0;0;34;92;518;46;89;39;0;
152;103316;1;34;92;518;46;89;0;0;34;92;518;46;89;37;0;
153;104019;1;34;92;518;46;89;0;0;34;92;518;46;89;39;0;
154;104699;1;34;92;518;46;89;0;0;34;92;518;46;89;38;0;
155;105395;1;34;92;518;46;89;0;0;34;92;518;46;89;38;0;
156;106114;1;34;92;518;46;89;0;0;34;92;518;46;89;38;0;
157;106772;1;34;92;518;46;89;0;0;34;92;518;46;89;38;0;
158;107433;1;34;92;518;46;89;0;0;34;92;518;46;89;39;0;
159;108131;1;34;92;518;46;89;0;0;34;92;518;46;89;35;0;
160;108796;1;34;92;518;46;89;0;0;34;92;518;46;89;22;0;
161;109500;1;34;91;393;46;82;0;1;34;92;166;46;89;32;0;
162;110173;1;34;92;393;46;82;0;0;34;92;393;46;82;22;0;
163;110878;1;36;-1;354;46;86;0;76;34;92;1;46;82;32;0;
164;111626;1;36;92;354;46;86;0;0;36;92;354;46;86;35;0;
165;112274;1;38;-1;361;46;93;0;202;36;92;354;46;86;38;0;
166;112916;1;38;92;361;46;93;0;0;38;92;361;46;93;38;0;
167;113568;1;38;92;361;46;93;0;0;38;92;361;46;93;20;0;
168;114232;1;36;91;354;46;86;0;1;38;92;165;46;93;30;0;
169;114892;1;36;92;354;46;86;0;0;36;92;354;46;86;36;0;
170;115559;1;36;92;354;46;86;0;0;36;92;354;46;86;36;0;
171;116220;1;36;92;354;46;86;0;0;36;92;354;46;86;36;0;
172;116887;1;36;92;354;46;86;0;0;36;92;354;46;86;20;0;
173;117553;1;38;91;338;46;90;0;1;36;92;166;46;86;18;0;
174;118246;1;40;-1;284;46;97;0;113;38;92;166;46;90;31;0;
175;118934;1;40;92;284;46;97;0;0;40;92;284;46;97;36;0;
176;119595;1;40;-1;346;46;97;0;225;40;92;284;46;97;37;0;
177;120248;1;40;92;346;46;97;0;0;40;92;346;46;97;21;0;
178;120957;1;43;91;328;46;99;0;1;40;92;165;46;97;31;0;
179;121648;1;43;92;328;46;99;0;0;43;92;328;46;99;19;0;
180;122349;1;46;-1;284;46;105;0;259;43;92;156;46;99;32;0;
181;123007;1;46;92;284;46;105;0;0;46;92;284;46;105;36;0;
182;123667;1;46;92;284;46;105;0;0;46;92;284;46;105;36;0;
183;124381;1;47;-1;284;46;107;0;83;46;92;284;46;105;35;0;
184;125074;1;47;-1;291;46;109;0;72;46;91;284;46;105;36;0;
185;125765;1;47;-1;302;46;108;0;14;47;92;291;46;109;37;0;
186;126461;1;47;92;302;46;108;0;0;47;92;302;46;108;36;0;
187;127122;1;49;-1;303;46;115;0;46;47;92;302;46;108;36;0;
188;127800;1;50;-1;313;46;109;0;90;49;92;303;46;115;38;0;
189;128480;1;47;-1;378;46;109;0;194;50;92;313;46;109;39;0;
190;129192;1;47;92;378;46;109;0;0;47;92;378;46;109;36;0;
191;129893;1;47;92;378;46;109;0;0;47;92;378;46;109;37;0;
192;130586;1;51;-1;405;46;112;0;44;47;92;378;46;109;37;0;
193;131289;1;51;92;405;46;112;0;0;51;92;405;46;112;37;0;
194;131951;1;53;-1;434;46;110;0;214;51;92;405;46;112;38;0;
195;132661;1;53;92;434;46;110;0;0;53;92;434;46;110;38;0;
196;133310;1;51;-1;728;46;115;0;246;53;92;434;46;110;39;0;
197;134008;1;51;92;728;46;115;0;0;51;92;728;46;115;40;0;
198;134706;1;51;92;728;46;115;0;0;51;92;728;46;115;24;0;
199;135416;1;53;91;434;46;110;0;1;51;92;166;46;115;19;0;
200;136123;1;54;91;348;46;118;0;1;53;92;154;46;110;32;0;
201;136842;1;54;92;348;46;118;0;0;54;92;348;46;118;36;0;
202;137547;1;55;-1;379;46;118;0;301;54;92;348;46;118;39;0;
203;138273;1;56;-1;403;46;116;0;157;55;92;379;46;118;41;0;
204;138967;1;56;92;403;46;116;0;0;56;92;403;46;116;37;0;
205;139624;1;56;92;403;46;116;0;0;56;92;403;46;116;38;0;
206;140338;1;56;92;403;46;116;0;0;56;92;403;46;116;38;0;
207;141003;1;56;92;403;46;116;0;0;56;92;403;46;116;38;0;
208;141691;1;56;92;403;46;116;0;0;56;92;403;46;116;36;0;
209;142353;1;56;92;403;46;116;0;0;56;92;403;46;116;22;0;
210;143037;1;56;91;398;46;120;0;1;56;92;20;46;116;32;0;
211;143705;1;56;92;398;46;120;0;0;56;92;398;46;120;38;0;
212;144377;1;56;92;398;46;120;0;0;56;92;398;46;120;36;0;
213;145040;1;56;92;398;46;120;0;0;56;92;398;46;120;36;0;
214;145746;1;56;92;398;46;120;0;0;56;92;398;46;120;21;0;
215;146473;1;65;-1;339;46;137;0;257;56;92;1;46;120;31;0;
216;147146;1;65;92;339;46;137;0;0;65;92;339;46;137;18;0;
217;147844;1;64;91;330;46;135;0;1;65;92;1;46;137;34;0;
218;148536;1;66;-1;351;46;129;0;186;64;92;330;46;135;38;0;
219;149220;1;66;92;351;46;129;0;0;66;92;351;46;129;35;0;
220;149926;1;66;92;351;46;129;0;0;66;92;351;46;129;34;0;
221;150610;1;66;-1;351;46;131;0;196;66;92;351;46;129;33;0;
222;151319;1;67;-1;391;46;143;0;12;66;91;351;46;129;34;0;
223;151993;1;67;92;391;46;143;0;0;67;92;391;46;143;36;0;
224;152663;1;67;92;391;46;143;0;0;67;92;391;46;143;34;0;
225;153395;1;67;-1;432;46;133;0;16;67;92;391;46;143;37;0;
226;154081;1;67;92;432;46;133;0;0;67;92;432;46;133;34;0;
227;154797;1;67;92;432;46;133;0;0;67;92;432;46;133;34;0;
228;155483;1;70;-1;598;46;145;0;83;67;92;432;46;133;36;0;
229;156132;1;70;92;598;46;145;0;0;70;92;598;46;145;37;0;
230;156821;1;70;92;598;46;145;0;0;70;92;598;46;145;35;0;
231;157510;1;68;-1;602;46;147;0;167;70;92;598;46;145;35;0;
232;158208;1;68;92;602;46;147;0;0;68;92;602;46;147;36;0;
233;158920;1;68;92;602;46;147;0;0;68;92;602;46;147;37;0;
234;159622;1;68;92;602;46;147;0;0;68;92;602;46;147;36;0;
235;160293;1;68;92;602;46;147;0;0;68;92;602;46;147;36;0;
236;160991;1;68;92;602;46;147;0;0;68;92;602;46;147;36;0;
237;161722;1;68;92;602;46;147;0;0;68;92;602;46;147;34;0;
238;162415;1;68;92;602;46;147;0;0;68;92;602;46;147;22;0;
239;163097;1;70;91;598;46;145;0;1;68;92;9;46;147;34;0;
240;163800;1;70;92;598;46;145;0;0;70;92;598;46;145;36;0;
241;164479;1;70;92;598;46;145;0;0;70;92;598;46;145;34;0;
242;165160;1;70;92;598;46;145;0;0;70;92;598;46;145;35;0;
243;165842;1;70;92;598;46;145;0;0;70;92;598;46;145;35;0;
244;166515;1;70;92;598;46;145;0;0;70;92;598;46;145;37;0;
245;167221;1;70;92;598;46;145;0;0;70;92;598;46;145;19;0;
246;167954;1;74;91;336;46;154;0;1;70;92;93;46;145;34;0;
247;168656;1;74;92;336;46;154;0;0;74;92;336;46;154;20;0;
248;169353;1;77;-1;333;46;164;0;21;74;92;1;46;154;34;0;
249;170033;1;78;-1;418;46;164;0;250;77;92;333;46;164;35;0;
250;170708;1;78;92;418;46;164;0;0;78;92;418;46;164;19;0;
251;171427;1;76;91;358;46;158;0;1;78;92;1;46;164;19;0;
252;172147;1;78;-1;384;46;160;0;125;76;92;57;46;158;34;0;
253;172878;1;78;92;384;46;160;0;0;78;92;384;46;160;35;0;
254;173582;1;78;92;384;46;160;0;0;78;92;384;46;160;35;0;
255;174235;1;78;92;384;46;160;0;0;78;92;384;46;160;38;0;
256;174925;1;78;92;384;46;160;0;0;78;92;384;46;160;36;0;
257;175619;1;78;92;384;46;160;0;0;78;92;384;46;160;34;0;
258;176303;1;78;92;384;46;160;0;0;78;92;384;46;160;34;0;
259;177022;1;78;92;384;46;160;0;0;78;92;384;46;160;20;0;
260;177708;1;79;91;346;46;162;0;1;78;92;1;46;160;32;0;
261;178447;1;80;-1;411;46;163;0;208;79;92;346;46;162;36;0;
262;179156;1;80;92;411;46;163;0;0;80;92;411;46;163;33;0;
263;179862;1;80;92;411;46;163;0;0;80;92;411;46;163;32;0;
264;180568;1;80;92;411;46;163;0;0;80;92;411;46;163;35;0;
265;181305;1;80;92;411;46;163;0;0;80;92;411;46;163;36;0;
266;182016;1;80;92;411;46;163;0;0;80;92;411;46;163;36;0;
267;182767;1;80;92;411;46;163;0;0;80;92;411;46;163;33;0;
268;183508;1;80;92;411;46;163;0;0;80;92;411;46;163;19;0;
269;184259;1;80;91;408;46;162;0;1;80;92;1;46;163;31;0;
270;184947;1;80;92;408;46;162;0;0;80;92;408;46;162;32;0;
271;185663;1;80;92;408;46;162;0;0;80;92;408;46;162;19;0;
272;186375;1;80;91;348;46;163;0;1;80;92;1;46;162;34;0;
273;187090;1;80;92;348;46;163;0;0;80;92;348;46;163;35;0;
274;187785;1;80;92;348;46;163;0;0;80;92;348;46;163;33;0;
275;188503;1;80;92;348;46;163;0;0;80;92;348;46;163;34;0;
276;189213;1;80;92;348;46;163;0;0;80;92;348;46;163;20;0;
277;189909;1;90;-1;356;46;196;0;121;80;92;1;46;163;33;0;
278;190630;1;90;92;356;46;196;0;0;90;92;356;46;196;31;0;
279;191358;1;90;92;356;46;196;0;0;90;92;356;46;196;34;0;
280;192063;1;90;92;356;46;196;0;0;90;92;356;46;196;35;0;
281;192758;1;90;92;356;46;196;0;0;90;92;356;46;196;19;0;
282;193521;1;88;91;344;46;187;0;1;90;92;3;46;196;31;0;
283;194203;1;88;92;344;46;187;0;0;88;92;344;46;187;35;0;
284;194918;1;88;92;344;46;187;0;0;88;92;344;46;187;19;0;
285;195647;1;91;-1;374;46;199;0;46;88;92;68;46;187;32;0;
286;196351;1;91;92;374;46;199;0;0;91;92;374;46;199;21;0;
287;197006;1;91;91;371;46;199;0;1;91;92;1;46;199;33;0;
288;197647;1;91;92;371;46;199;0;0;91;92;371;46;199;20;0;
289;198373;1;91;91;353;46;204;0;1;91;92;5;46;199;37;0;
290;199085;1;91;92;353;46;204;0;0;91;92;353;46;204;35;0;
291;199780;1;91;92;353;46;204;0;0;91;92;353;46;204;35;0;
292;200487;1;95;-1;396;46;212;0;96;91;92;353;46;204;37;0;
293;201188;1;95;92;396;46;212;0;0;95;92;396;46;212;21;0;
294;201875;1;97;91;358;46;217;0;1;95;92;1;46;212;20;0;
295;202598;1;94;91;349;46;207;0;1;97;92;1;46;217;17;0;
296;203315;1;98;91;288;46;218;0;1;94;92;1;46;207;16;0;
297;203994;1;99;-1;428;46;224;0;116;98;92;67;46;218;33;0;
298;204643;1;99;92;428;46;224;0;0;99;92;428;46;224;34;0;
299;205342;1;99;92;428;46;224;0;0;99;92;428;46;224;35;0;
300;205992;1;99;92;428;46;224;0;0;99;92;428;46;224;35;0;
301;206693;1;99;92;428;46;224;0;0;99;92;428;46;224;36;0;
302;207405;1;99;92;428;46;224;0;0;99;92;428;46;224;33;0;
303;208115;1;99;92;428;46;224;0;0;99;92;428;46;224;35;0;
304;208814;1;99;92;428;46;224;0;0;99;92;428;46;224;21;0;
305;209472;1;96;91;371;46;213;0;1;99;92;164;46;224;29;0;
306;210193;1;96;92;371;46;213;0;0;96;92;371;46;213;35;0;
307;210881;1;108;-1;492;46;220;0;189;96;92;371;46;213;34;0;
308;211611;1;108;92;492;46;220;0;0;108;92;492;46;220;38;0;
309;212358;1;108;92;492;46;220;0;0;108;92;492;46;220;35;0;
310;213026;1;108;92;492;46;220;0;0;108;92;492;46;220;35;0;
311;213753;1;108;92;492;46;220;0;0;108;92;492;46;220;19;0;
312;214440;1;96;91;371;46;213;0;1;108;92;27;46;220;33;0;
313;215149;1;96;92;371;46;213;0;0;96;92;371;46;213;37;0;
314;215832;1;96;92;371;46;213;0;0;96;92;371;46;213;35;0;
315;216557;1;96;92;371;46;213;0;0;96;92;371;46;213;19;0;
316;217214;1;114;-1;408;46;230;0;255;96;92;1;46;213;35;0;
317;217905;1;114;92;408;46;230;0;0;114;92;408;46;230;17;0;
318;218641;1;115;-1;433;46;233;0;189;114;92;52;46;230;32;0;
319;219394;1;115;92;433;46;233;0;0;115;92;433;46;233;35;0;
320;220085;1;115;92;433;46;233;0;0;115;92;433;46;233;35;0;
321;220774;1;115;92;433;46;233;0;0;115;92;433;46;233;34;0;
322;221455;1;115;92;433;46;233;0;0;115;92;433;46;233;34;0;
323;222132;1;116;-1;766;46;237;0;222;115;92;433;46;233;38;0;
324;222842;1;116;92;766;46;237;0;0;116;92;766;46;237;39;0;
325;223582;1;116;92;766;46;237;0;0;116;92;766;46;237;38;0;
326;224293;1;116;92;766;46;237;0;0;116;92;766;46;237;39;0;
327;224972;1;116;92;766;46;237;0;0;116;92;766;46;237;22;0;
328;225691;1;115;91;433;46;233;0;1;116;92;44;46;237;35;0;
329;226414;1;115;92;433;46;233;0;0;115;92;433;46;233;39;0;
330;227128;1;115;92;433;46;233;0;0;115;92;433;46;233;36;0;
331;227811;1;115;92;433;46;233;0;0;115;92;433;46;233;35;0;
332;228529;1;115;92;433;46;233;0;0;115;92;433;46;233;37;0;
333;229237;1;115;92;433;46;233;0;0;115;92;433;46;233;37;0;
334;229933;1;115;92;433;46;233;0;0;115;92;433;46;233;37;0;
335;230629;1;115;92;433;46;233;0;0;115;92;433;46;233;21;0;
336;231336;1;115;91;422;46;234;0;1;115;92;1;46;233;18;0;
337;232041;1;118;-1;401;46;243;0;163;115;92;1;46;234;33;0;
338;232730;1;118;92;401;46;243;0;0;118;92;401;46;243;36;0;
339;233473;1;118;92;401;46;243;0;0;118;92;401;46;243;38;0;
340;234198;1;118;92;401;46;243;0;0;118;92;401;46;243;38;0;
341;234893;1;118;92;401;46;243;0;0;118;92;401;46;243;35;0;
342;235602;1;118;92;401;46;243;0;0;118;92;401;46;243;21;0;
343;236330;1;122;91;372;46;252;0;1;118;92;1;46;243;33;0;
0;884;280;1;-1;0;0;3;0;0;1;-1;0;0;3;0;0;
344;237029;1;124;-1;408;46;260;0;301;122;92;372;46;252;35;0;
345;237737;1;124;92;408;46;260;0;0;124;92;408;46;260;36;0;
346;238450;1;126;-1;430;46;254;0;36;124;92;408;46;260;39;0;
347;239151;1;126;92;430;46;254;0;0;126;92;430;46;254;37;0;
348;239904;1;126;92;430;46;254;0;0;126;92;430;46;254;40;0;
349;240603;1;126;92;430;46;254;0;0;126;92;430;46;254;35;0;
350;241314;1;126;92;430;46;254;0;0;126;92;430;46;254;36;0;
351;242014;1;126;92;430;46;254;0;0;126;92;430;46;254;36;0;
352;242773;1;126;92;430;46;254;0;0;126;92;430;46;254;34;0;
353;243517;1;126;92;430;46;254;0;0;126;92;430;46;254;34;0;
354;244259;1;126;92;430;46;254;0;0;126;92;430;46;254;20;0;
355;244987;1;124;91;408;46;260;0;1;126;92;171;46;254;20;0;
356;245717;1;129;-1;378;46;271;0;29;124;92;48;46;260;33;0;
357;246413;1;128;-1;386;46;268;0;194;129;92;378;46;271;39;0;
358;247122;1;128;92;386;46;268;0;0;128;92;386;46;268;37;0;
359;247877;1;131;-1;397;46;275;0;232;128;92;386;46;268;38;0;
360;248595;1;131;92;397;46;275;0;0;131;92;397;46;275;37;0;
361;249282;1;131;92;397;46;275;0;0;131;92;397;46;275;40;0;
362;250028;1;131;92;397;46;275;0;0;131;92;397;46;275;38;0;
363;250724;1;131;92;397;46;275;0;0;131;92;397;46;275;36;0;
364;251449;1;131;92;397;46;275;0;0;131;92;397;46;275;38;0;
365;252156;1;131;92;397;46;275;0;0;131;92;397;46;275;20;0;
366;252904;1;128;91;386;46;268;0;1;131;92;155;46;275;28;0;
367;253619;1;128;92;386;46;268;0;0;128;92;386;46;268;34;0;
368;254371;1;128;92;386;46;268;0;0;128;92;386;46;268;37;0;
369;255093;1;128;92;386;46;268;0;0;128;92;386;46;268;34;0;
370;255844;1;128;92;386;46;268;0;0;128;92;386;46;268;35;0;
371;256568;1;128;92;386;46;268;0;0;128;92;386;46;268;38;0;
372;257307;1;128;92;386;46;268;0;0;128;92;386;46;268;37;0;
373;258008;1;128;92;386;46;268;0;0;128;92;386;46;268;37;0;
374;258740;1;128;92;386;46;268;0;0;128;92;386;46;268;37;0;
375;259492;1;128;92;386;46;268;0;0;128;92;386;46;268;38;0;
376;260200;1;128;92;386;46;268;0;0;128;92;386;46;268;38;0;
377;260959;1;130;-1;389;46;272;0;234;128;92;386;46;268;37;0;
378;261707;1;130;92;389;46;272;0;0;130;92;389;46;272;37;0;
379;262385;1;130;92;389;46;272;0;0;130;92;389;46;272;38;0;
380;263122;1;130;92;389;46;272;0;0;130;92;389;46;272;36;0;
381;263865;1;130;92;389;46;272;0;0;130;92;389;46;272;36;0;
382;264597;1;130;92;389;46;272;0;0;130;92;389;46;272;39;0;
383;265308;1;130;92;389;46;272;0;0;130;92;389;46;272;37;0;
